,アイテム,識別子,ラベル,地域,緯度,経度
873,https://mediaarts-db.bunka.go.jp/id/C44949,C44949,ボトムアップ,東京都中野区,35.7075331,139.6637591
874,https://mediaarts-db.bunka.go.jp/id/C44951,C44951,ポノス株式会社,京都府京都市下京区立売東町12-1 日土地京都四条通ビル,35.0039688,135.7645755
875,https://mediaarts-db.bunka.go.jp/id/C44953,C44953,マーベラスエンターテイメント,東京都品川区東品川4丁目12-8 品川シーサイドイーストタワー,35.6090599,139.74889
876,https://mediaarts-db.bunka.go.jp/id/C44986,C44986,アルケミスト,東京都江東区富岡一丁目12番8号アサヒビル30,35.6716846,139.7980025
877,https://mediaarts-db.bunka.go.jp/id/C44982,C44982,河本産業株式会社,東京都千代田区神田須田町1-5KSビル10F,35.696034,139.7696807
878,https://mediaarts-db.bunka.go.jp/id/C44983,C44983,Cygames,"東京都渋谷区南平台町16番17号
住友不動産渋谷ガーデンタワー15階",35.6540719,139.6940568
879,https://mediaarts-db.bunka.go.jp/id/C44985,C44985,アトラス,東京都品川区東品川一丁目39番9号,35.619009,139.7474016
880,https://mediaarts-db.bunka.go.jp/id/C44988,C44988,コナミデジタルエンタテインメント,東京都港区赤坂9丁目7番2号ミッドタウン・イースト,35.6652136,139.7312842
881,https://mediaarts-db.bunka.go.jp/id/C44989,C44989,セガゲームス,"東京都品川区西品川一丁目1番1号
住友不動産大崎ガーデンタワー",35.6149384,139.731068
882,https://mediaarts-db.bunka.go.jp/id/C44990,C44990,ネクソン,東京都港区六本木1丁目4番5号,35.6656942,139.7394446
883,https://mediaarts-db.bunka.go.jp/id/C44991,C44991,パオン,東京都中央区京橋3-1-1東京スクエアガーデン,35.6761291,139.7688154
884,https://mediaarts-db.bunka.go.jp/id/C44992,C44992,バンダイナムコエンターテインメント,東京都港区芝5丁目37番8号,35.6446437,139.7445313
885,https://mediaarts-db.bunka.go.jp/id/C44993,C44993,フジテレビジョン,東京都港区台場2丁目4番8号,35.6268044,139.7744571
886,https://mediaarts-db.bunka.go.jp/id/C44997,C44997,マイナビ,東京都千代田区一ツ橋一丁目1-1パレスサイドビルディング,35.6909358,139.7575803
887,https://mediaarts-db.bunka.go.jp/id/C44998,C44998,ミクシィ,東京都渋谷区東1-2-20 住友不動産渋谷ファーストタワー7F,35.6579985,139.7088744
888,https://mediaarts-db.bunka.go.jp/id/C44999,C44999,メガハウス,東京都台東区駒形二丁目5番4号 バンダイ第2ビル,35.7065609,139.794966
889,https://mediaarts-db.bunka.go.jp/id/C45001,C45001,角川ゲームス,東京都品川区東五反田1-2-33白雉子ビル5階,35.6288555,139.7267653
890,https://mediaarts-db.bunka.go.jp/id/C45002,C45002,徳間書店,東京都品川区上大崎3丁目1番1号目黒セントラルスクエア,35.6334218,139.7166736
891,https://mediaarts-db.bunka.go.jp/id/C44994,C44994,ブシロード,東京都中野区中央1-38-1 住友中野坂上ビル2階,35.6972574,139.6835545
892,https://mediaarts-db.bunka.go.jp/id/C44975,C44975,ロケットスタジオ,札幌市豊平区中の島1条1丁目7-20,43.0380574,141.3605938
893,https://mediaarts-db.bunka.go.jp/id/C44963,C44963,ユタカ,大阪府,34.6413315,135.5629394
894,https://mediaarts-db.bunka.go.jp/id/C44964,C44964,ライオンズフィルム株式会社,東京都墨田区立川二丁目10番10号,35.6914335,139.8028773
895,https://mediaarts-db.bunka.go.jp/id/C44965,C44965,ライドオンジャパン,埼玉県川口市栄町3-11-29,35.8040905,139.7190227
896,https://mediaarts-db.bunka.go.jp/id/C44957,C44957,メディアエンターテイメント,東京都新宿区大久保2-4-12 新宿ラムダックスビル1002,35.7041169,139.7082929
897,https://mediaarts-db.bunka.go.jp/id/C44959,C44959,メディアファクトリー,東京都渋谷区渋谷3丁目3番5号NBF渋谷イースト(旧モリモビル),35.6567404,139.7070532
898,https://mediaarts-db.bunka.go.jp/id/C44960,C44960,メビウス,東京都杉並区梅里1-22-25,35.697568,139.6542365
899,https://mediaarts-db.bunka.go.jp/id/C44974,C44974,ロケットカンパニー株式会社,東京都新宿区西新宿2-7-1,35.691646,139.6910373
900,https://mediaarts-db.bunka.go.jp/id/C44970,C44970,レイアップ,東京都渋谷区渋谷1丁目5番7号,35.6609932,139.7058564
901,https://mediaarts-db.bunka.go.jp/id/C44973,C44973,レッド・エンタテインメント,東京都台東区東上野1-8-2 オーイズミ東上野ビル西館,35.7075082,139.7791365
902,https://mediaarts-db.bunka.go.jp/id/C44972,C44972,レコム,東京都渋谷区代々木3-24-3 第一梅村ビル,35.6852643,139.6928759
903,https://mediaarts-db.bunka.go.jp/id/C44971,C44971,レイニーフロッグ合同会社,神奈川県川崎市,35.5308325,139.7029125
904,https://mediaarts-db.bunka.go.jp/id/C44976,C44976,ロボット,東京都渋谷区恵比寿南三丁目9番7号,35.6450985,139.705602
905,https://mediaarts-db.bunka.go.jp/id/C44979,C44979,音楽館,東京都品川区西五反田7丁目22番17号TOCビル6階,35.6219252,139.7190626
906,https://mediaarts-db.bunka.go.jp/id/C44977,C44977,ワークジャム,東京都千代田区東神田1-11-14 トーシン東神田ビル2F,35.6948525,139.7804246
907,https://mediaarts-db.bunka.go.jp/id/C45031,C45031,Konami of Europe GmbH,ヘッセン(ドイツ),50.6520515,9.1624376
908,https://mediaarts-db.bunka.go.jp/id/C45036,C45036,Zen United Ltd,"31 Berkeley Square, Bristol, United Kingdom",51.4554121,-2.604874
909,https://mediaarts-db.bunka.go.jp/id/C45035,C45035,Kalypso Media USA Inc.,"45 N. Broad Street Suite 404 Ridgewood, United States",40.9807367,-74.1198084
910,https://mediaarts-db.bunka.go.jp/id/C45034,C45034,CE EUROPE LTD.,"26-28 Hammersmith Grove, London W6 7HA, United Kingdom",51.4950275,-0.2258234
911,https://mediaarts-db.bunka.go.jp/id/C45038,C45038,SEGA Publishing Europe Limited,"27 Great West Road, Brentford, England",51.4912806,-0.2901832
912,https://mediaarts-db.bunka.go.jp/id/C45037,C45037,リジェット株式会社,東京都港区西新橋一丁目20-9 TSRビル7F,35.6676787,139.7524106
913,https://mediaarts-db.bunka.go.jp/id/C45043,C45043,SME・インターメディア,東京都新宿区市谷本村町1番1号,35.6910967,139.7329109
914,https://mediaarts-db.bunka.go.jp/id/C45044,C45044,姫屋ソフト,神奈川県横浜市港北区大倉山7-33-8,35.5252149,139.6200069
915,https://mediaarts-db.bunka.go.jp/id/C45042,C45042,メディアカイト,東京都品川区西五反田2-18-2五反田KYビル 8階,35.6266597,139.7209345
916,https://mediaarts-db.bunka.go.jp/id/C45041,C45041,笠倉出版社,東京都台東区東上野2-8-7笠倉ビル,35.7090168,139.7799253
917,https://mediaarts-db.bunka.go.jp/id/C45040,C45040,デジキューブ,東京都品川区大井1丁目24-5,35.6058889,139.732671
918,https://mediaarts-db.bunka.go.jp/id/C45046,C45046,ダズ,東京都港区六本木7-18-23六本木DKビル4F,35.6621458,139.728201
919,https://mediaarts-db.bunka.go.jp/id/C45047,C45047,大創産業,広島県東広島市西条吉行東一丁目4番14号 721-0965広島県福山市王子町二丁目14番38号青山王子ビル1F,34.43334,132.7622134
920,https://mediaarts-db.bunka.go.jp/id/C45032,C45032,SEGA Europe Limited.,"27 Great West Road, Brentford, Middlesex, TW8 9BW, UK",51.4912806,-0.2901832
921,https://mediaarts-db.bunka.go.jp/id/C45029,C45029,セルシス,東京都新宿区西新宿四丁目15番7号,35.6889824,139.6883456
922,https://mediaarts-db.bunka.go.jp/id/C45027,C45027,NECインターチャネル株式会社,東京都新宿区市谷船河原町1番地,35.6972398,139.7396959
923,https://mediaarts-db.bunka.go.jp/id/C45026,C45026,角川書店,"東京都千代田区富士見一丁目8番19号
角川第3本社ビル3-8F",35.6984508,139.745484
924,https://mediaarts-db.bunka.go.jp/id/C45028,C45028,インターチャネル・ホロン,東京都世田谷区上馬2-14-1横満ビルディング,35.6363357,139.665176
925,https://mediaarts-db.bunka.go.jp/id/C45030,C45030,ゲームバンク株式会社,東京都中央区日本橋箱崎町24-1 4F,35.6806074,139.7864159
926,https://mediaarts-db.bunka.go.jp/id/C45033,C45033,Konami Digital Entertainment GmbH,"Berner Straße 103-105, Frankfurt am Main, Hesse, Germany",50.1928276,8.6555574
927,https://mediaarts-db.bunka.go.jp/id/C45014,C45014,日本コロムビア株式会社,"東京都港区虎ノ門4丁目1番40号
江戸見坂森ビル",35.6663832,139.7452048
928,https://mediaarts-db.bunka.go.jp/id/C45016,C45016,日本ファルコム株式会社,東京都立川市曙町2丁目8番18号東京建物ファーレ立川ビル3階,35.7008187,139.414279
929,https://mediaarts-db.bunka.go.jp/id/C45023,C45023,ジャレコ,東京都品川区西五反田1丁目21番8号KSS五反田ビル6階,35.6229474,139.7234929
930,https://mediaarts-db.bunka.go.jp/id/C45020,C45020,賈船,東京都港区赤坂１丁目１−１,35.671053,139.7436078
931,https://mediaarts-db.bunka.go.jp/id/C45018,C45018,日本物産,"大阪府大阪市北区天神橋1丁目12番9号
日物ビル",34.6945159,135.5113803
932,https://mediaarts-db.bunka.go.jp/id/C45019,C45019,任天堂株式会社,京都市南区上鳥羽鉾立町11-1,34.9697674,135.7563929
933,https://mediaarts-db.bunka.go.jp/id/C45017,C45017,日本マイクロソフト株式会社,東京都港区港南2-16-3 品川グランドセントラルタワー,35.6266147,139.7407736
934,https://mediaarts-db.bunka.go.jp/id/C45013,C45013,徳間書店インターメディア株式会社,東京都港区東新橋一丁目1番16号,35.6656633,139.7600585
935,https://mediaarts-db.bunka.go.jp/id/C45015,C45015,日本コンピュータシステム株式会社,東京都港区西新橋二丁目三番一号 マークライト虎ノ門5階,35.6673877,139.7518226
936,https://mediaarts-db.bunka.go.jp/id/C45009,C45009,小学館プロダクション,東京都千代田区神田小川町2-12進行ビル新館,35.6947174,139.7642496
937,https://mediaarts-db.bunka.go.jp/id/C45011,C45011,東芝EMI株式会社,東京都港区赤坂2丁目2番,35.6716365,139.7422905
938,https://mediaarts-db.bunka.go.jp/id/C45007,C45007,工画堂スタジオ,東京都新宿区四谷4丁目3 四谷トーセイビル4階,35.6879467,139.7171274
939,https://mediaarts-db.bunka.go.jp/id/C45003,C45003,日本システムサプライ株式会社,大阪府吹田市江坂町1丁目23-20 第二水川ビル6階,34.7579178,135.4979063
940,https://mediaarts-db.bunka.go.jp/id/C45004,C45004,日本テレネット,東京都豊島区東池袋4-21-6 第3キンズメンビル2F,35.7275745,139.7191856
941,https://mediaarts-db.bunka.go.jp/id/C45005,C45005,悠紀エンタープライズ,埼玉県鶴ヶ島市松ヶ丘一丁目6番20号,35.9297108,139.4150325
942,https://mediaarts-db.bunka.go.jp/id/C45006,C45006,元気株式会社,東京都中野区本町1-32-2ハーモニータワー,35.6961962,139.6834344
943,https://mediaarts-db.bunka.go.jp/id/C45065,C45065,イーアンツ有限会社,東京都新宿区富久町16-9 御苑フラワーマンション303号,35.6915562,139.7130377
944,https://mediaarts-db.bunka.go.jp/id/C45067,C45067,フィクス,東京都文京区,35.7078686,139.7524369
945,https://mediaarts-db.bunka.go.jp/id/C45071,C45071,ムービック,東京都板橋区弥生町77-3,35.7529699,139.6918155
946,https://mediaarts-db.bunka.go.jp/id/C45069,C45069,ゲームデザイン,千葉市中央区松波2-18-6ロッキー松波ビル4F,35.6228485,140.1061935
947,https://mediaarts-db.bunka.go.jp/id/C45066,C45066,ツーファイブ,東京都豊島区南池袋2-47-13 南池袋Mビル 202,35.7261885,139.7160523
948,https://mediaarts-db.bunka.go.jp/id/C45059,C45059,マグノリア,東京都目黒区上目黒1-23-1 中目黒アリーナ701,35.6443648,139.6996333
949,https://mediaarts-db.bunka.go.jp/id/C45061,C45061,カルチュア・パブリッシャーズ,東京都渋谷区神宮前5-46-2 青山イースト＆ウエスト3F,35.6641243,139.7084296
950,https://mediaarts-db.bunka.go.jp/id/C45063,C45063,ライトスタッフ,東京都品川区西田井6-10-10品川RSビル,36.4548013,140.0572767
951,https://mediaarts-db.bunka.go.jp/id/C45055,C45055,メディアクエスト,東京都千代田区三番町6-26 三番町ビル4F,35.6903436,139.7427496
952,https://mediaarts-db.bunka.go.jp/id/C45054,C45054,アンバランス,東京都千代田区神田神保町一丁目3番地5 冨山房ビル4階,35.6954995,139.7598862
953,https://mediaarts-db.bunka.go.jp/id/C45058,C45058,デジタル・フロンティア,東京都渋谷区桜丘町9-8 KN渋谷3ビル3F,35.6547461,139.702266
954,https://mediaarts-db.bunka.go.jp/id/C45051,C45051,オーツー,"大阪府大阪市西区江戸堀1丁目25番13号
KS大阪江戸堀ビル1階",34.6883849,135.4924611
955,https://mediaarts-db.bunka.go.jp/id/C45052,C45052,エイチアイ,東京都新宿区西新宿4-15-7パシフィックマークス新宿パークサイド2F,35.6889824,139.6883456
956,https://mediaarts-db.bunka.go.jp/id/C45053,C45053,"Power User Software, Inc.","Erie, PA 16512",42.1216182,-80.0827901
957,https://mediaarts-db.bunka.go.jp/id/C45049,C45049,チャンピオンソフト,大阪府大阪市北区天満三丁目12番3号,34.6955533,135.5157861
958,https://mediaarts-db.bunka.go.jp/id/C45050,C45050,アキュートエンターテインメント,東京都豊島区南大塚3-2-12MMビル2F,35.7271863,139.7294183
959,https://mediaarts-db.bunka.go.jp/id/C45057,C45057,インナーブレイン株式会社,東京都新宿区新宿2-15-22 S2ビル,35.6912114,139.7095466
960,https://mediaarts-db.bunka.go.jp/id/C45199,C45199,ランダムハウス,埼玉県鶴ヶ島市松ヶ丘一丁目6番20号,35.9297108,139.4150325
961,https://mediaarts-db.bunka.go.jp/id/C46804,C46804,宝島社,東京都千代田区,35.6940309,139.7537719
962,https://mediaarts-db.bunka.go.jp/id/C46812,C46812,鉄人社,東京都千代田区,35.6940309,139.7537719
963,https://mediaarts-db.bunka.go.jp/id/C46815,C46815,JICC出版局,東京都千代田区,35.6940309,139.7537719
964,https://mediaarts-db.bunka.go.jp/id/C46819,C46819,ビレッジセンター出版局,東京都千代田区,35.6940309,139.7537719
965,https://mediaarts-db.bunka.go.jp/id/C46743,C46743,アーカムプロダクツ,北海道札幌市東区北15条東12丁目2-10,43.0818835,141.3690347
966,https://mediaarts-db.bunka.go.jp/id/C46859,C46859,白水社,東京都千代田区,35.6940309,139.7537719
967,https://mediaarts-db.bunka.go.jp/id/C46860,C46860,中経出版,東京都千代田区,35.6940309,139.7537719
968,https://mediaarts-db.bunka.go.jp/id/C46861,C46861,エール出版社,東京都千代田区,35.6940309,139.7537719
969,https://mediaarts-db.bunka.go.jp/id/C46862,C46862,裳華房,東京都千代田区,35.6940309,139.7537719
970,https://mediaarts-db.bunka.go.jp/id/C46858,C46858,勉誠社,東京都千代田区,35.6940309,139.7537719
971,https://mediaarts-db.bunka.go.jp/id/C46833,C46833,岩波書店,東京都千代田区,35.6940309,139.7537719
972,https://mediaarts-db.bunka.go.jp/id/C46846,C46846,文藝春秋,東京都千代田区,35.6940309,139.7537719
973,https://mediaarts-db.bunka.go.jp/id/C46289,C46289,ルートツー,広島市佐伯区,34.4675803,132.2559685
974,https://mediaarts-db.bunka.go.jp/id/C46295,C46295,アニメインターナショナルカンパニー,東京都練馬区上石神井四丁目4番21号ゴービルディング1F-W号,35.7286181,139.5912534
975,https://mediaarts-db.bunka.go.jp/id/C46300,C46300,インタープログ,東京都千代田区,35.6940309,139.7537719
976,https://mediaarts-db.bunka.go.jp/id/C46298,C46298,日本デクスタ関西株式会社,大阪市中央区瓦屋町,34.6703429,135.5122317
977,https://mediaarts-db.bunka.go.jp/id/C46291,C46291,メディアラボ株式会社,東京都千代田区,35.6940309,139.7537719
978,https://mediaarts-db.bunka.go.jp/id/C46281,C46281,アクアハウス,東京都台東区東上野3-33-8-701,35.7111841,139.7821031
979,https://mediaarts-db.bunka.go.jp/id/C46286,C46286,D-FACTORY,愛知県春日井市勝川町1-2-10,35.2191441,136.9464602
980,https://mediaarts-db.bunka.go.jp/id/C46292,C46292,バーチャルゲームセンター,東京都大田区羽田4-3-10羽田ビル4F,35.5506754,139.7472006
981,https://mediaarts-db.bunka.go.jp/id/C46299,C46299,エグゼクリエイト,大阪府大阪市北区天神橋2-2-10 ワイズビル7F,34.6959777,135.5115319
982,https://mediaarts-db.bunka.go.jp/id/C46315,C46315,ブレイン・グレイ,東京都千代田区飯田橋1-6-7九段NIビル,35.6988768,139.7488178
983,https://mediaarts-db.bunka.go.jp/id/C46318,C46318,オデッサプロジェクト,東京都杉並区下高井戸2-14-15 〒168-0073,35.6695593,139.6365718
984,https://mediaarts-db.bunka.go.jp/id/C46321,C46321,GT Interactive Software,"New York City, New York, United States",40.7127753,-74.0059728
985,https://mediaarts-db.bunka.go.jp/id/C46264,C46264,コンプリーツ,北海道札幌市東区北41条東,43.1112597,141.3585488
986,https://mediaarts-db.bunka.go.jp/id/C46272,C46272,電波新聞社,東京都品川区東五反田1-11-15 電波ビル,35.6274948,139.725324
987,https://mediaarts-db.bunka.go.jp/id/C46271,C46271,戯画,大阪府大阪市北区東天満1-10-12天満LDビル,34.6970249,135.5147547
